YEAR,DOY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,TOA_SW_DWN,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_PAR_TOT,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,ALLSKY_SFC_LW_DWN,GWETROOT,GWETTOP,QV2M,RH2M,PRECTOTCORR
2019,171,28.34,30.75,41.53,156.16,143.45,16.14,7.32,11.73,16.68,12.34,21.7,9.35,313.98,0.67,0.66,6.59,58.19,0
2019,172,29.68,30.86,41.53,157.05,150.51,18.32,10,14.15,19.27,14.91,24.69,9.78,324.87,0.66,0.64,8,61.81,0.52
2019,173,26.18,29.86,41.52,151.8,132.97,14.9,8.15,11.53,15.62,12.22,19.33,7.12,317.23,0.66,0.64,7.26,67.19,0.45
2019,174,19.8,30.15,41.51,154.28,102.64,12.55,6.49,9.52,13.18,12.09,17.3,5.22,326.56,0.66,0.64,6.35,68.44,1.91
2019,175,15.23,26.77,41.49,138.34,81.36,18.8,14.5,16.65,18.96,11.2,24.25,13.04,380.77,0.66,0.67,10.74,77.25,3.92
2019,176,24.09,27.94,41.46,145.29,125.68,21.8,16.02,18.91,22.21,12.5,26.9,14.4,372.36,0.66,0.64,11.72,71.69,0.55
2019,177,24.89,28.16,41.44,146.4,129.8,20.05,13.62,16.83,20.87,13.44,25.48,12.04,370.45,0.66,0.66,10.19,67.81,4.41
2019,178,17.15,28.3,41.41,143.17,88.94,12.19,6.83,9.51,13.55,7,16.15,9.15,352.21,0.66,0.67,6.41,71.44,4.07
2019,179,23.12,29.38,41.37,146.99,116.54,13.65,7.03,10.34,15.1,10.01,18.59,8.58,337.09,0.66,0.63,6.47,66.38,0.01
2019,180,29.08,30.57,41.32,153.4,145.41,15.14,7.06,11.1,16.3,13.9,21.4,7.51,307.34,0.65,0.62,6.47,62.38,0
2019,181,31.22,31.12,41.27,157.1,156.88,16.36,6.85,11.6,17.23,13.93,22.64,8.71,302.27,0.65,0.61,6.35,56.94,0
2019,182,30.89,31.26,41.22,157.42,154.81,17.83,6.8,12.32,18.37,14.72,24.27,9.55,312.47,0.64,0.6,6.35,52.44,0
2019,183,10.29,27.27,41.15,140.09,55.59,17.62,10.91,14.26,17.56,8.81,22.82,14.01,381.73,0.64,0.62,8.48,65.88,2.3
2019,184,20.65,28.43,41.09,145.02,106.12,17.37,10.98,14.17,18.1,9.59,22.81,13.23,368.59,0.64,0.63,8.61,69.62,4.87
2019,185,20.24,28.45,41.01,146.09,104.52,17.13,11.08,14.11,17.98,10.66,22.43,11.77,361.03,0.64,0.64,8.61,70.44,1.48
2019,186,27.53,29.79,40.94,153.76,141.64,20.61,12.09,16.35,21.42,13,26.36,13.36,348.34,0.64,0.6,9.16,61.19,0
2019,187,24.34,28.8,40.85,148.58,125.51,21.69,12.37,17.03,22.49,15.33,29.25,13.92,351.48,0.63,0.59,9.34,58.88,0.98
2019,188,29.62,30.64,40.76,155.52,149.61,18.4,8.87,13.64,19.47,13.7,24.23,10.52,322.24,0.62,0.59,7.39,58.19,0
2019,189,29.93,30.23,40.67,154.17,151.93,21.51,8.84,15.18,22.52,14.09,28.18,14.09,338.11,0.62,0.58,7.39,48.06,0
2019,190,22.83,28.55,40.57,145.69,117.05,18.39,9.37,13.88,19.38,11.09,23.66,12.57,340.34,0.62,0.58,7.63,58.69,0.81
2019,191,29.91,30.14,40.47,153.32,151.49,19.01,9.35,14.18,21.16,15.74,26,10.25,324.12,0.62,0.58,7.57,58.38,0
2019,192,28.81,30.35,40.36,153.56,145.26,22.97,8.83,15.9,23.6,17.2,31.01,13.8,339.42,0.61,0.56,7.32,44.94,0
2019,193,28.64,29.33,40.24,149.2,145.27,24.15,9.5,16.83,25.05,15.06,31.52,16.46,343.34,0.6,0.55,7.69,42.94,0
2019,194,29.42,29.43,40.12,149.87,149.23,21.98,8.3,15.14,22.98,15.05,28.81,13.76,335.73,0.6,0.55,7.08,45.56,0
2019,195,28.78,29.01,40,146.13,144.52,22.94,9.71,16.33,23.8,16.86,30.8,13.93,342.48,0.59,0.55,7.81,47.25,0
2019,196,27.93,28.54,39.87,146.98,143.44,25.01,13.28,19.15,25.95,15.73,32.41,16.67,364.57,0.59,0.55,9.83,51.94,0
2019,197,29.49,29.63,39.74,149.72,148.45,26.28,9.59,17.94,26.92,17.41,34.37,16.96,349.95,0.59,0.54,7.87,39.38,0
2019,198,28.84,29.01,39.6,146.8,145.29,21.22,10.72,15.97,22.45,10.61,26.69,16.08,346.64,0.58,0.54,8.36,53.5,0
2019,199,28.85,28.9,39.45,146.73,145.82,20.61,9.82,15.22,21.4,12.31,25.65,13.34,330.37,0.58,0.53,7.87,53.38,0
2019,200,27.69,28,39.3,144.15,141.91,23.5,10.08,16.79,24.05,14.78,30.6,15.82,355.26,0.58,0.52,8,45.75,0
2019,201,27.4,27.73,39.15,141.55,139.3,23.49,12.03,17.76,24.76,14.98,30.69,15.71,358.62,0.57,0.5,9.09,52.75,0.3
2019,202,22.89,26.28,38.99,135.16,118.16,25.89,11.21,18.55,27.39,14.21,32.57,18.37,388.12,0.57,0.48,8.67,44,0
2019,203,12.76,24.59,38.83,126.59,68.23,21.98,13.84,17.91,22.76,9.68,26.61,16.93,385.8,0.57,0.48,10.31,60.75,2.03
2019,204,16.71,25.41,38.67,128.85,86.83,19.5,12.69,16.1,20.21,9.73,24.2,14.48,367.59,0.57,0.53,9.52,67.31,3.2
2019,205,12.62,22.03,38.5,108.16,64.45,18.39,13.4,15.89,19.1,7.91,21.83,13.93,365.73,0.58,0.59,9.95,74.44,4.12
2019,206,12.64,17.1,38.32,76.93,58.68,19.37,11.23,15.3,20.42,11.36,24.7,13.34,362.48,0.58,0.55,8.67,62.56,0.1
2019,207,15.54,19.21,38.14,88.39,73.23,16.43,10.55,13.48,17.76,10.63,21.76,11.12,357.88,0.58,0.54,8.18,70.69,0.21
2019,208,19.25,22.49,37.96,108.99,93.93,18.69,10.51,14.6,20.06,14.55,25.31,10.76,357.43,0.58,0.52,8.24,63.06,0.01
2019,209,15.78,23.28,37.77,114.18,78.88,21.64,8.73,15.19,21.72,14.9,27.93,13.03,379.09,0.57,0.5,7.32,46.69,0.81
2019,210,14.63,23.17,37.58,118.59,76.54,22.19,11.76,16.98,22.46,14.53,30.21,15.67,394.83,0.57,0.53,9.09,55.69,1.83
2019,211,22.84,25.93,37.38,133.76,117.35,21.99,11.97,16.98,23.18,12.52,28.3,15.78,373.7,0.57,0.49,9.16,57.56,0.37
2019,212,20.7,25.16,37.18,130.77,107.52,23.23,12.97,18.1,23.54,12.89,29.93,17.04,387.01,0.57,0.48,9.89,56.38,0.45
2019,213,22.15,23.9,36.98,123.41,114.01,24.66,14.29,19.48,25.27,15.09,32.36,17.26,393.81,0.57,0.45,10.68,56.62,1.06
2019,214,23.77,26.07,36.78,131.57,119.8,19.21,8.26,13.73,20.29,9.2,22.68,13.48,360.2,0.57,0.49,7.69,54.12,1.71
2019,215,23.97,25.7,36.57,130.97,121.61,18.08,6.9,12.49,19.12,13.48,24.64,11.16,341.22,0.57,0.46,6.47,50,0
2019,216,14.89,24.97,36.35,126.15,77.02,17.9,8.89,13.39,18.51,10.97,24.01,13.04,364.55,0.57,0.45,7.39,57.94,0.86
2019,217,24.58,25.84,36.14,131.45,124.34,19.48,7.87,13.67,20.98,13.8,25.83,12.01,337.27,0.56,0.45,6.9,52,0
2019,218,23.65,25.77,35.92,131.58,120.21,24.62,7.58,16.09,25.34,21.01,34.94,13.94,362.2,0.56,0.41,6.77,38.75,0.01
2019,219,25.14,25.31,35.69,129.23,127.53,20.7,7.59,14.15,22.1,12.39,26.44,14.05,344.05,0.56,0.42,7.14,48.75,1.27
2019,220,21.43,25.09,35.46,125.12,106.73,17.52,4.83,11.18,18.84,12.34,23.52,11.18,337.73,0.56,0.41,5.55,46,0
2019,221,19.18,24.41,35.23,121.9,95.85,16.3,6.15,11.23,17.75,11.23,21.66,10.43,345.96,0.56,0.39,6.1,53.19,0.01
2019,222,18.58,23.49,35,119.16,94.24,18.9,7.48,13.19,19.49,16.44,26.01,9.57,354.24,0.56,0.38,6.71,51.25,0
2019,223,20.03,23.36,34.76,118.95,101.5,24.65,9.76,17.21,25.89,16.5,32.01,15.51,374.72,0.56,0.37,7.81,42.69,0
2019,224,16.22,22.87,34.52,115.98,82.66,25.37,9.44,17.4,25.52,12.34,30.97,18.62,385.95,0.55,0.36,7.69,38.25,0.02
2019,225,19.24,23.01,34.28,116.59,97.63,21.37,8.24,14.81,22.19,8.54,25.08,16.55,373.29,0.55,0.35,7.14,43.81,0.18
2019,226,19.86,22.82,34.03,115.66,100.34,19.19,9.24,14.21,20.34,10.56,23.73,13.18,358.89,0.55,0.35,7.57,54.62,0.48
2019,227,13.8,22.33,33.78,111.96,70.41,19.59,8.77,14.19,20.65,10.84,25,14.15,373.26,0.56,0.39,7.32,52.62,2.3
2019,228,18.7,22.43,33.53,114.43,95.83,18.36,10,14.18,19.47,9.53,22.87,13.33,368.97,0.56,0.4,7.93,60.19,0.49
2019,229,18.31,21.28,33.27,107.77,93.02,18.9,11.08,14.99,19.94,11.36,24.18,12.82,362.39,0.56,0.4,8.48,62.31,0.44
2019,230,17.56,21.95,33.02,112.08,89.96,21.2,12.17,16.69,21.78,12.66,26.83,14.16,372.88,0.56,0.4,9.09,58.12,0.36
2019,231,16.54,21.53,32.76,113.18,87.25,20.65,13.86,17.26,21.11,9.05,24.59,15.55,380.07,0.56,0.42,10.13,65.88,2.03
2019,232,23.45,23.66,32.49,120.7,118.66,18.62,8,13.31,20.06,11.77,24.69,12.92,335.05,0.56,0.43,6.96,54.88,0.22
2019,233,7.18,20.99,32.23,108.26,39.05,15.01,10.73,12.87,15.3,7.16,18.3,11.13,373.48,0.58,0.62,8.3,76.19,15.66
2019,234,11.32,21.03,31.96,105.89,58.3,13.23,9.18,11.2,13.83,9.02,17.07,8.06,356.5,0.59,0.59,7.51,77.81,0.85
2019,235,18.08,20.23,31.69,100.63,90.05,16.37,9.48,12.92,16.93,13.3,22.66,9.36,341.01,0.59,0.56,7.57,67.62,0.01
2019,236,19.51,21.21,31.42,108.34,99.23,19.19,9.09,14.14,19.57,15.27,26.8,11.53,354.68,0.59,0.55,7.45,55.81,0
2019,237,17.53,20.85,31.15,107.69,90.35,18.89,9.42,14.15,19.3,10.8,24.76,13.96,360.61,0.58,0.55,7.63,56.81,0.38
2019,238,19.74,21.08,30.87,107.06,99.66,21.26,9.33,15.3,21.66,16.49,29.82,13.32,360.89,0.58,0.55,7.69,53.25,2.07
2019,239,13.61,21.62,30.59,108.49,68.66,13.48,6.98,10.23,14.46,8.57,16.48,7.91,356.24,0.58,0.57,6.53,66.94,0.38
2019,240,21.31,21.9,30.31,108.65,105.12,12.9,3.12,8.01,14.31,13.34,19.86,6.52,311.97,0.58,0.55,4.94,55.81,0
2019,241,17.06,20.61,30.03,104.73,86.83,16.37,5.66,11.02,16.64,16.01,25.14,9.13,344.6,0.58,0.55,5.98,51.88,0.47
2019,242,8.69,18.94,29.75,94.26,45.47,11.25,7.4,9.33,11.4,4.87,13.76,8.89,348.66,0.58,0.61,6.77,77.5,5.99
2019,243,7.55,20.17,29.46,101.18,39.89,8.73,5.11,6.92,9.28,5.73,12.13,6.4,335.48,0.59,0.6,5.74,78.69,3.1
2019,244,10.92,19.07,29.17,93.2,55.27,9.04,3.63,6.33,9.77,8.38,14.02,5.64,322.35,0.59,0.58,5.13,71.38,1.1
2019,245,11.54,18.12,28.88,87.79,57.98,7.11,4.16,5.63,7.43,5.36,10.01,4.65,324.19,0.59,0.63,5.31,82.19,6.13
2019,246,12.51,19.1,28.59,94.54,63.19,7.21,4.63,5.92,7.35,7.95,10.56,2.61,309.22,0.59,0.59,5.49,84.12,0.99
2019,247,15.05,19.86,28.3,99.48,75.58,9.83,4.36,7.09,10.51,11.52,14.98,3.46,316.18,0.59,0.58,5.37,71.5,0.13
2019,248,5.54,18.64,28.01,94.48,29.99,9.4,6.38,7.89,9.45,5.34,12.51,7.17,330.33,0.6,0.64,6.23,81.75,19.57
2019,249,9.62,17.1,27.72,84.22,50.27,9.82,7.68,8.75,10.03,4.34,12.32,7.98,338.08,0.66,0.77,6.77,87.06,17.87
2019,250,9.06,18.24,27.42,92.31,46.55,10.03,7.83,8.93,10.31,5.12,12.74,7.63,345.95,0.66,0.67,6.84,86.75,2.76
2019,251,7.4,17.44,27.13,88.25,39.1,9.44,7.69,8.57,9.58,4.19,11.39,7.2,337.95,0.66,0.7,6.77,89.06,6.86
2019,252,13.02,17.53,26.83,88.96,66.69,10.13,7.9,9.01,10.42,6.44,13.26,6.81,337.16,0.66,0.67,6.84,87,3.1
2019,253,13.47,17.42,26.53,87.91,68.31,10.48,7.95,9.21,10.8,6.45,13.83,7.38,334.72,0.66,0.67,6.84,85.44,1.04
2019,254,9.61,17.77,26.24,88.77,47.85,10.06,6.3,8.18,10.34,8.86,14.65,5.8,330.54,0.66,0.65,6.1,79.38,0.15
2019,255,13.78,17.78,25.94,89.17,69.16,10.51,6.26,8.39,10.51,12.25,16.4,4.15,322.52,0.66,0.65,6.04,76.69,0.03
2019,256,8.98,16.79,25.64,84.56,46.2,11.42,8.51,9.97,11.67,6.85,15.47,8.62,339.05,0.66,0.65,7.08,83.31,0.93
2019,257,13.59,16.29,25.34,82.12,67.85,13.73,9.51,11.62,13.69,11.11,19.27,8.16,324.08,0.66,0.65,7.63,77.56,1.02
2019,258,15.63,17.08,25.04,86.47,78.38,14.7,8,11.35,14.38,12.55,20.98,8.43,312.79,0.66,0.64,6.9,66.94,0
2019,259,13.66,16.98,24.73,85.85,68.7,14.75,7.45,11.1,14.48,11.83,20.72,8.89,328.87,0.66,0.63,6.65,63.62,0.04
2019,260,7.88,15.25,24.43,75.36,40.48,12.95,6.5,9.73,12.76,7.15,16.89,9.73,336.29,0.65,0.63,6.23,66.38,0.04
2019,261,13.3,15.48,24.13,78.55,67.38,15.68,9.2,12.44,15.47,12.7,23.28,10.58,336.02,0.65,0.62,7.57,67.94,0.46
2019,262,16.66,16.5,23.83,83.92,83.52,17.33,8.33,12.83,17.08,13.73,24.69,10.95,327.12,0.65,0.62,7.14,60.94,0.49
2019,263,16.59,17.09,23.53,84.75,81.29,10.91,2.76,6.83,11.26,9.27,15.52,6.25,290.7,0.64,0.62,4.82,59.19,0.01
2019,264,13.04,15.56,23.22,77.28,64.93,10.91,3.83,7.37,11.15,13.4,17.55,4.15,297.7,0.64,0.62,5.13,64.94,0
2019,265,11.41,14.75,22.92,74.82,57.92,14.4,5.68,10.04,14.13,16.94,22.93,5.99,336.38,0.64,0.62,5.98,58.56,1.91
2019,266,12.57,15.59,22.62,77.08,61.85,8.32,2.03,5.17,8.75,9.1,12.58,3.48,305.22,0.64,0.62,4.58,67.69,1.23
2019,267,13.46,15.54,22.32,75.48,65.21,5.87,-0.04,2.91,6.37,9.67,9.92,0.25,288.95,0.64,0.63,3.97,67.81,1.16
2019,268,11.11,15.21,22.02,73.47,53.75,3.01,-3.48,-0.24,3.32,10.14,8.61,-1.53,276.25,0.64,0.62,2.99,66.06,0
2019,269,14.18,15.52,21.71,75.43,68.15,3.67,-4.27,-0.3,3.43,10.61,9,-1.61,276.05,0.64,0.62,2.81,58.38,0
2019,270,8.27,14,21.41,68.56,41.43,3.64,-2.77,0.44,3.91,10.7,9.73,-0.97,304.92,0.64,0.62,3.17,64.5,0.97
2019,271,12.18,14.7,21.11,71.49,58.73,3.29,-1.85,0.72,3.62,11.36,8.54,-2.82,279.78,0.64,0.62,3.48,71.69,0.68
2019,272,7.72,14.03,20.82,66.84,37.46,1.32,-2.39,-0.53,1.83,6.41,3.87,-2.52,298.09,0.64,0.63,3.3,77.75,1.11
2019,273,9.12,13.99,20.52,67.24,44.23,0.69,-4.16,-1.73,1.08,8.84,5.33,-3.51,296.61,0.64,0.62,2.81,73.44,0.02
2019,274,13.5,13.77,20.22,68.02,65.7,2.4,-3.38,-0.49,2.35,11.17,8.38,-2.79,262.51,0.64,0.62,2.99,68.81,0
2019,275,14.36,14.13,19.92,69.32,69.26,3.35,-3.69,-0.17,2.83,13.07,10.44,-2.63,247.86,0.64,0.62,2.93,63,0
2019,276,13.42,14.17,19.63,69.23,64.64,5.02,-4.13,0.45,4.32,13.92,12.58,-1.34,261.26,0.63,0.62,2.87,54.5,0
2019,277,11.39,12.98,19.34,65.45,56.79,8.01,1.19,4.6,7.19,15.45,16.21,0.76,287.44,0.63,0.61,4.46,64.06,0
2019,278,12.85,12.9,19.04,66.12,64.68,11.14,6.48,8.81,9.98,12.68,17.79,5.1,293.1,0.63,0.61,6.16,74.69,0
2019,279,13.03,13.14,18.75,66.21,64.61,11.64,4.4,8.02,9.44,11.02,17.58,6.55,284.88,0.63,0.61,5.31,62.62,0
2019,280,12.32,12.89,18.46,65.29,61.45,10.09,4.33,7.22,9.33,14.93,18.3,3.37,301.2,0.63,0.61,5.43,70.06,0
2019,281,12.01,12.48,18.17,63.95,60.51,11.76,7.76,9.76,11.37,15.45,20.7,5.25,309.31,0.63,0.61,6.71,78.38,0.01
2019,282,11.87,12.29,17.89,62.24,59.1,11.52,6.03,8.77,10.83,13.92,19.28,5.36,314.02,0.62,0.6,5.98,72.62,0
2019,283,7.79,11.22,17.6,55.23,38.88,10.97,4.27,7.62,10.31,13.69,19.51,5.83,312.34,0.62,0.6,5.37,67.5,0.56
2019,284,6.64,9.54,17.32,47.23,33.16,9.19,6.92,8.05,9.12,8.12,13.68,5.56,327.78,0.63,0.62,6.41,86.25,1.28
2019,285,6.47,10.15,17.04,50.74,32.27,7.06,3.38,5.22,7.52,6.64,10.8,4.16,321,0.62,0.61,4.94,78.62,0.21
2019,286,6.72,9.97,16.76,49.89,34.08,7.44,4.69,6.06,7.4,9.84,13.14,3.3,311.19,0.62,0.61,5.43,83.38,0.14
2019,287,5.74,9.94,16.48,49.4,29.23,6.51,3.88,5.19,6.69,6.45,11,4.55,314.67,0.63,0.63,5.19,83.88,4.04
2019,288,9.72,10.75,16.2,52.91,47.57,5.48,2.84,4.16,5.81,4.3,8.1,3.8,290.93,0.63,0.63,4.82,84.12,2.88
2019,289,3.97,9.92,15.93,48.83,20.26,5.17,3,4.08,5.24,7.62,8.69,1.08,308.84,0.65,0.7,5,86.25,7.47
2019,290,6.32,10.55,15.66,51.52,30.67,1.19,-1.68,-0.24,1.44,4.77,3.59,-1.18,298.74,0.65,0.66,3.48,82.12,1.9
2019,291,2.86,9.64,15.39,47.13,14.58,0.41,-1.27,-0.43,0.58,5.41,3.58,-1.82,300.15,0.66,0.67,3.54,89.12,6.35
2019,292,2.74,10.09,15.12,50.76,14.38,-1.6,-2.81,-2.2,-1.53,8.16,0.18,-7.98,292.42,0.66,0.66,3.23,92.31,10.07
2019,293,9.02,10.87,14.86,51.98,42.74,-7.65,-10.45,-9.05,-8.06,7.52,-3.66,-11.17,224.93,0.66,0.65,1.65,82.94,0.2
2019,294,10.25,10.55,14.6,50.14,48.05,-6.72,-9.85,-8.28,-8.26,8.27,-2.07,-10.35,219.12,0.66,0.65,1.77,80.62,0
2019,295,7.73,10.14,14.34,48.29,36.34,-2.53,-7.74,-5.13,-2.8,8.48,2.08,-6.39,264.72,0.66,0.65,2.14,68.31,0
2019,296,3.67,8.48,14.08,41.16,17.3,-0.83,-4.24,-2.53,-1.1,3.09,0.48,-2.62,297.69,0.66,0.65,2.87,77.81,1.02
2019,297,4.21,8.57,13.83,42.43,20.65,1.06,0.58,0.83,0.62,1.79,1.87,0.08,300.49,0.66,0.68,4.09,96.5,0.41
2019,298,6.22,8.91,13.58,43.96,30.77,1.25,0.05,0.65,0.93,4.08,4.13,0.06,277.08,0.66,0.68,3.91,91.94,0.36
2019,299,7.46,8.19,13.33,40.55,36.27,1.69,0.74,1.22,1.61,7.1,5.89,-1.21,271.54,0.67,0.69,4.15,93.75,0.27
2019,300,7.82,7.96,13.09,39.44,37.96,4.68,2.16,3.42,4.37,9.75,10.94,1.19,271.43,0.67,0.69,4.64,84.81,0.73
2019,301,3.42,7.48,12.85,37.98,17.66,6.71,4.61,5.65,6.26,6.77,9.46,2.69,313.69,0.67,0.69,5.55,86.5,0.76
2019,302,6.74,7.82,12.61,39.62,33.66,7.28,4,5.64,6.77,5.7,10.19,4.49,297.28,0.67,0.67,5.25,80.5,0.19
2019,303,6.32,7.46,12.38,37.12,31.17,5.12,1.53,3.33,4.35,8.88,10.24,1.37,296.21,0.67,0.67,4.39,78.88,0.03
2019,304,5.94,7.22,12.15,35.48,29.06,4.88,1.22,3.05,4.66,10.17,10.87,0.7,294.53,0.67,0.66,4.33,78.81,0.28
2019,305,3.51,7.68,11.92,36.12,16.23,-0.52,-3.62,-2.07,-0.51,8.02,3.26,-4.77,287.5,0.67,0.67,3.11,80.12,0.44
2019,306,6.94,7.84,11.7,36.83,32.26,-4.45,-7.73,-6.09,-4.1,4.3,-2.01,-6.31,221.73,0.67,0.67,2.14,80.12,0.27
2019,307,3.88,6.83,11.48,31.18,18.92,-3.12,-6.79,-4.95,-2.8,4.02,-1.19,-5.2,248.75,0.67,0.66,2.26,76.81,0.92
2019,308,1.09,5.54,11.26,25.95,5.39,-3.78,-5.57,-4.68,-3.67,2.23,-2.89,-5.12,278.98,0.67,0.66,2.5,89.31,6.85
2019,309,2.43,6.71,11.05,31.97,12.04,-5.28,-6.78,-6.03,-5.24,4.99,-2.27,-7.26,268.4,0.67,0.67,2.26,92,0.66
2019,310,2.25,5.85,10.84,28.14,11.39,-2.46,-4.53,-3.49,-2.56,7.33,0.33,-7,293.98,0.67,0.67,2.75,87.12,1.52
2019,311,3.93,6.29,10.64,30.41,19.21,-1.36,-4.49,-2.92,-1.68,4.8,1.79,-3.02,283.33,0.67,0.67,2.75,80.12,0.05
2019,312,2.27,5.9,10.44,28.86,11.59,-0.33,-1.95,-1.14,-0.56,4.53,1.62,-2.92,288.02,0.67,0.68,3.42,89.19,1.28
2019,313,1.39,6.31,10.24,31.1,7.04,-5.67,-7.95,-6.81,-5.77,7.2,-2,-9.2,276.09,0.67,0.67,2.08,86,8.81
2019,314,6.01,7.22,10.05,33.98,27.84,-12.35,-14.31,-13.33,-13.35,6.92,-9.43,-16.35,227.98,0.67,0.67,1.16,87.38,0.5
2019,315,4.38,6.71,9.86,32.14,20.54,-12.34,-14.2,-13.27,-12.57,8.25,-8.83,-17.08,235.13,0.67,0.67,1.16,88.12,0.01
2019,316,4.01,5.75,9.67,27.92,20.55,-6.63,-7.93,-7.28,-6.77,8.3,-1.77,-10.07,254.54,0.67,0.67,2.14,93.31,0.42
2019,317,2.32,5.69,9.49,28,12.41,-6.69,-8.06,-7.38,-7.13,5.1,-4.24,-9.35,263.21,0.67,0.67,2.08,92.81,0.25
2019,318,3.05,5.28,9.32,25.3,16.06,-8.45,-9.93,-9.2,-8.78,13.19,-4.81,-17.99,265.06,0.67,0.67,1.83,91.75,1.67
2019,319,4.83,6.75,9.14,31.62,23.1,-17.49,-18.63,-18.06,-19.21,10.49,-10.82,-21.32,214.02,0.67,0.67,0.73,91.19,0.02
2019,320,4.64,6.06,8.98,30.07,23.78,-14.67,-15.9,-15.28,-14.76,12.12,-8.53,-20.65,228.24,0.67,0.67,1.04,91.62,0
2019,321,4.13,5.45,8.81,26.96,21.09,-7.77,-8.88,-8.32,-7.88,7.42,-4.48,-11.9,260.84,0.67,0.67,1.95,95.06,0.07
2019,322,3.17,5.68,8.65,27.35,16.34,-6.16,-7.6,-6.88,-6.55,6.67,-3.32,-9.99,263.43,0.67,0.67,2.14,92.56,0.35
2019,323,4.52,6.27,8.5,28.98,21.31,-20.42,-22.35,-21.38,-20.42,15.87,-11.08,-26.95,190.99,0.67,0.67,0.55,83.81,0.19
2019,324,4.8,6.02,8.35,28.01,21.98,-24.24,-25.52,-24.88,-24.36,5.98,-21.46,-27.45,188.3,0.67,0.67,0.37,87.94,0.24
2019,325,5.12,5.93,8.2,27.77,23.45,-21.28,-22.12,-21.7,-21.47,8.64,-17.08,-25.72,199.38,0.67,0.67,0.55,93,0.05
2019,326,5.12,5.61,8.06,26.56,23.98,-18.69,-19.9,-19.29,-18.63,7.68,-15.42,-23.1,211.18,0.67,0.67,0.67,90.75,0.09
2019,327,3.42,5.19,7.92,25.02,15.8,-16.38,-17.32,-16.85,-16.31,4.43,-14.27,-18.7,249.83,0.67,0.67,0.85,93.69,0.32
2019,328,2.99,5.12,7.79,24.43,13.95,-13.23,-14.09,-13.66,-13.3,2.48,-11.92,-14.4,240.27,0.67,0.67,1.22,96.44,2
2019,329,3.7,4.9,7.66,22.92,16.82,-13.11,-13.76,-13.44,-13.56,3.97,-10.48,-14.45,249.49,0.67,0.67,1.22,98.25,0.92
2019,330,4.06,4.97,7.54,23.12,18.34,-13.26,-14.08,-13.67,-13.92,3.1,-11.42,-14.52,247.98,0.67,0.67,1.22,97,0.9
2019,331,4.29,4.92,7.42,22.63,19.59,-15.49,-16.08,-15.78,-15.62,6.01,-12.63,-18.63,223.3,0.67,0.67,0.98,97.62,0.42
2019,332,4.51,4.82,7.31,22.17,20.31,-15.62,-16.3,-15.96,-15.65,2.62,-14.08,-16.7,207.41,0.67,0.67,0.98,96.75,0.11
2019,333,4.38,4.66,7.2,21.79,20.11,-13.55,-14.38,-13.96,-13.7,5.65,-10.26,-15.9,216.17,0.67,0.67,1.16,96.5,0.02
2019,334,4.61,4.76,7.09,22.25,21.05,-16.6,-17.01,-16.81,-17.16,6.78,-12.43,-19.2,204.88,0.67,0.67,0.92,98.06,0.04
2019,335,4.56,4.61,7,21.8,21.12,-16.99,-17.27,-17.13,-17.74,8.48,-11.53,-20.02,213.46,0.67,0.67,0.85,98.25,0.04
2019,336,3.73,4.46,6.9,20.74,16.93,-12.45,-13.31,-12.88,-12.82,6.84,-9.22,-16.06,229.45,0.67,0.67,1.28,96.5,0.03
2019,337,2.12,3.66,6.81,17.48,9.4,-7.73,-8.42,-8.07,-8.32,7.05,-4.86,-11.92,251.1,0.67,0.67,2.01,97.94,2.77
2019,338,1.85,3.68,6.72,17.2,7.84,-7.25,-7.71,-7.49,-7.79,11.13,-1.32,-12.45,281.52,0.67,0.67,2.26,99.31,0.3
2019,339,2.12,3.16,6.64,14.77,9.22,-3.4,-4.02,-3.71,-3.72,6.6,-1.13,-7.73,267.25,0.67,0.67,2.93,97.62,2.26
2019,340,3.6,4.4,6.57,20.99,17.62,-9.04,-9.87,-9.45,-9.31,6.54,-4.83,-11.37,236.55,0.67,0.67,1.77,97.44,1.6
2019,341,2.65,3.96,6.49,19.48,13.89,-4.17,-5.1,-4.63,-4.51,1.05,-3.54,-4.59,247.2,0.67,0.67,2.62,95.69,1.57
2019,342,2.49,3.94,6.43,19.63,12.95,-6.38,-7.1,-6.74,-6.85,4.76,-4.56,-9.32,261.12,0.67,0.67,2.26,98,0.25
2019,343,3.47,4.07,6.37,19.59,16.98,-8.13,-8.71,-8.42,-8.56,4.82,-6.06,-10.89,262.91,0.67,0.67,1.95,99.56,0.18
2019,344,3.61,4.13,6.31,20.38,17.81,-10.69,-11.2,-10.95,-11.18,4.58,-7.95,-12.52,251.37,0.67,0.67,1.59,100,0.11
2019,345,4.22,4.18,6.26,20.55,20.3,-9.35,-9.87,-9.61,-9.73,3.02,-7.9,-10.92,236.73,0.67,0.67,1.77,99.88,0.13
2019,346,2.49,3.34,6.21,16.39,13.83,-5.45,-5.93,-5.69,-5.75,9.91,-1.7,-11.62,279.26,0.67,0.67,2.56,98.94,0.9
2019,347,3.02,3.84,6.16,18.69,15.3,-9.8,-10.45,-10.13,-10.42,13.76,-3.33,-17.09,237.48,0.67,0.67,1.77,98.19,3.27
